project_id,task_id,task_type,planned_duration_days,actual_duration_days,delay_days,grace_period_days,penalty_per_day_inr,contractor_past_delay_rate,is_monsoon_period,material_supply_delay,preceding_task_delayed,task_sequence_index,delay_cause,violation,penalty_amount_inr,data_source
PROJ_0044,PROJ_0044_T03,sub_base_course_preparation,45,51,6,0,10000,0.26,0,0,0,2,design_change,1,60000,synthetic
PROJ_0045,PROJ_0045_T01,road_marking_and_signage_installation,15,16,1,0,10000,0.56,1,0,0,0,subcontractor_failure,1,10000,synthetic
PROJ_0045,PROJ_0045_T02,bridge_deck_construction,60,50,0,7,10000,0.56,0,0,1,1,on_schedule,0,0,synthetic
PROJ_0045,PROJ_0045_T03,site_clearance_and_excavation,20,18,0,0,10000,0.56,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0045,PROJ_0045_T04,guardrail_installation,25,23,0,5,10000,0.56,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0045,PROJ_0045_T05,sub_base_course_preparation,45,40,0,0,10000,0.56,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0045,PROJ_0045_T06,bituminous_macadam_laying,30,30,0,3,10000,0.56,1,0,0,5,on_schedule,0,0,synthetic
PROJ_0046,PROJ_0046_T01,sub_base_course_preparation,45,40,0,0,10000,0.22,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0046,PROJ_0046_T02,guardrail_installation,25,25,0,5,10000,0.22,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0046,PROJ_0046_T03,bridge_deck_construction,60,57,0,7,10000,0.22,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0047,PROJ_0047_T01,guardrail_installation,25,25,0,5,10000,0.52,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0047,PROJ_0047_T02,road_marking_and_signage_installation,15,12,0,0,10000,0.52,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0047,PROJ_0047_T03,bridge_deck_construction,60,48,0,7,10000,0.52,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0047,PROJ_0047_T04,bituminous_macadam_laying,30,24,0,3,10000,0.52,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0047,PROJ_0047_T05,site_clearance_and_excavation,20,19,0,0,10000,0.52,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0047,PROJ_0047_T06,sub_base_course_preparation,45,69,24,0,10000,0.52,0,0,0,5,land_acquisition,1,240000,synthetic
PROJ_0048,PROJ_0048_T01,site_clearance_and_excavation,20,17,0,0,10000,0.56,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0048,PROJ_0048_T02,guardrail_installation,25,25,0,5,10000,0.56,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0048,PROJ_0048_T03,sub_base_course_preparation,45,44,0,0,10000,0.56,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0048,PROJ_0048_T04,bituminous_macadam_laying,30,43,13,3,10000,0.56,1,1,0,3,material_shortage,1,100000,synthetic
PROJ_0048,PROJ_0048_T05,road_marking_and_signage_installation,15,15,0,0,10000,0.56,1,0,1,4,on_schedule,0,0,synthetic
PROJ_0049,PROJ_0049_T01,bridge_deck_construction,60,57,0,7,10000,0.39,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0049,PROJ_0049_T02,guardrail_installation,25,21,0,5,10000,0.39,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0049,PROJ_0049_T03,bituminous_macadam_laying,30,27,0,3,10000,0.39,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0049,PROJ_0049_T04,sub_base_course_preparation,45,37,0,0,10000,0.39,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0049,PROJ_0049_T05,site_clearance_and_excavation,20,22,2,0,10000,0.39,1,0,0,4,land_acquisition,1,20000,synthetic
PROJ_0050,PROJ_0050_T01,sub_base_course_preparation,45,44,0,0,10000,0.15,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0050,PROJ_0050_T02,road_marking_and_signage_installation,15,13,0,0,10000,0.15,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0050,PROJ_0050_T03,site_clearance_and_excavation,20,19,0,0,10000,0.15,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0051,PROJ_0051_T01,guardrail_installation,25,20,0,5,10000,0.12,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0051,PROJ_0051_T02,road_marking_and_signage_installation,15,14,0,0,10000,0.12,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0051,PROJ_0051_T03,site_clearance_and_excavation,20,17,0,0,10000,0.12,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0051,PROJ_0051_T04,sub_base_course_preparation,45,43,0,0,10000,0.12,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0051,PROJ_0051_T05,bituminous_macadam_laying,30,29,0,3,10000,0.12,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0052,PROJ_0052_T01,road_marking_and_signage_installation,15,28,13,0,10000,0.49,0,0,0,0,labour_dispute,1,130000,synthetic
PROJ_0052,PROJ_0052_T02,bridge_deck_construction,60,51,0,7,10000,0.49,1,0,1,1,on_schedule,0,0,synthetic
PROJ_0052,PROJ_0052_T03,sub_base_course_preparation,45,45,0,0,10000,0.49,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0053,PROJ_0053_T01,road_marking_and_signage_installation,15,12,0,0,10000,0.53,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0053,PROJ_0053_T02,bridge_deck_construction,60,76,16,7,10000,0.53,0,0,0,1,utility_shifting,1,90000,synthetic
PROJ_0053,PROJ_0053_T03,guardrail_installation,25,27,2,5,10000,0.53,1,0,1,2,equipment_breakdown,0,0,synthetic
PROJ_0053,PROJ_0053_T04,bituminous_macadam_laying,30,29,0,3,10000,0.53,0,0,1,3,on_schedule,0,0,synthetic
PROJ_0053,PROJ_0053_T05,site_clearance_and_excavation,20,18,0,0,10000,0.53,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0054,PROJ_0054_T01,sub_base_course_preparation,45,42,0,0,10000,0.35,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0054,PROJ_0054_T02,bituminous_macadam_laying,30,27,0,3,10000,0.35,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0054,PROJ_0054_T03,guardrail_installation,25,28,3,5,10000,0.35,0,0,0,2,utility_shifting,0,0,synthetic
PROJ_0054,PROJ_0054_T04,road_marking_and_signage_installation,15,20,5,0,10000,0.35,1,0,1,3,utility_shifting,1,50000,synthetic
PROJ_0054,PROJ_0054_T05,bridge_deck_construction,60,56,0,7,10000,0.35,1,0,1,4,on_schedule,0,0,synthetic
PROJ_0054,PROJ_0054_T06,site_clearance_and_excavation,20,20,0,0,10000,0.35,1,0,0,5,on_schedule,0,0,synthetic
PROJ_0055,PROJ_0055_T01,bituminous_macadam_laying,30,25,0,3,10000,0.5,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0055,PROJ_0055_T02,sub_base_course_preparation,45,43,0,0,10000,0.5,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0055,PROJ_0055_T03,road_marking_and_signage_installation,15,12,0,0,10000,0.5,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0056,PROJ_0056_T01,guardrail_installation,25,28,3,5,10000,0.26,1,0,0,0,rain_monsoon,0,0,synthetic
PROJ_0056,PROJ_0056_T02,bridge_deck_construction,60,84,24,7,10000,0.26,0,0,1,1,equipment_breakdown,1,170000,synthetic
PROJ_0056,PROJ_0056_T03,road_marking_and_signage_installation,15,14,0,0,10000,0.26,0,0,1,2,on_schedule,0,0,synthetic
PROJ_0056,PROJ_0056_T04,sub_base_course_preparation,45,42,0,0,10000,0.26,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0056,PROJ_0056_T05,site_clearance_and_excavation,20,20,0,0,10000,0.26,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0056,PROJ_0056_T06,bituminous_macadam_laying,30,28,0,3,10000,0.26,0,0,0,5,on_schedule,0,0,synthetic
PROJ_0057,PROJ_0057_T01,road_marking_and_signage_installation,15,14,0,0,10000,0.43,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0057,PROJ_0057_T02,bituminous_macadam_laying,30,30,0,3,10000,0.43,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0057,PROJ_0057_T03,guardrail_installation,25,25,0,5,10000,0.43,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0057,PROJ_0057_T04,site_clearance_and_excavation,20,29,9,0,10000,0.43,1,0,0,3,land_acquisition,1,90000,synthetic
PROJ_0058,PROJ_0058_T01,road_marking_and_signage_installation,15,12,0,0,10000,0.1,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0058,PROJ_0058_T02,sub_base_course_preparation,45,39,0,0,10000,0.1,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0058,PROJ_0058_T03,site_clearance_and_excavation,20,18,0,0,10000,0.1,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0058,PROJ_0058_T04,bituminous_macadam_laying,30,29,0,3,10000,0.1,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0058,PROJ_0058_T05,guardrail_installation,25,24,0,5,10000,0.1,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0059,PROJ_0059_T01,sub_base_course_preparation,45,42,0,0,10000,0.18,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0059,PROJ_0059_T02,bituminous_macadam_laying,30,27,0,3,10000,0.18,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0059,PROJ_0059_T03,bridge_deck_construction,60,93,33,7,10000,0.18,1,0,0,2,rain_monsoon,1,260000,synthetic
PROJ_0060,PROJ_0060_T01,bridge_deck_construction,60,57,0,7,10000,0.16,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0060,PROJ_0060_T02,sub_base_course_preparation,45,65,20,0,10000,0.16,0,0,0,1,labour_dispute,1,200000,synthetic
PROJ_0060,PROJ_0060_T03,site_clearance_and_excavation,20,18,0,0,10000,0.16,1,0,1,2,on_schedule,0,0,synthetic
PROJ_0060,PROJ_0060_T04,guardrail_installation,25,41,16,5,10000,0.16,0,0,0,3,design_change,1,110000,synthetic
PROJ_0060,PROJ_0060_T05,road_marking_and_signage_installation,15,24,9,0,10000,0.16,1,0,1,4,labour_dispute,1,90000,synthetic
PROJ_0060,PROJ_0060_T06,bituminous_macadam_laying,30,32,2,3,10000,0.16,0,0,1,5,design_change,0,0,synthetic
PROJ_0061,PROJ_0061_T01,guardrail_installation,25,23,0,5,10000,0.56,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0061,PROJ_0061_T02,sub_base_course_preparation,45,38,0,0,10000,0.56,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0061,PROJ_0061_T03,site_clearance_and_excavation,20,18,0,0,10000,0.56,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0061,PROJ_0061_T04,bridge_deck_construction,60,49,0,7,10000,0.56,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0061,PROJ_0061_T05,road_marking_and_signage_installation,15,15,0,0,10000,0.56,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0061,PROJ_0061_T06,bituminous_macadam_laying,30,26,0,3,10000,0.56,1,0,0,5,on_schedule,0,0,synthetic
PROJ_0062,PROJ_0062_T01,road_marking_and_signage_installation,15,14,0,0,10000,0.27,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0062,PROJ_0062_T02,bituminous_macadam_laying,30,30,0,3,10000,0.27,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0062,PROJ_0062_T03,sub_base_course_preparation,45,55,10,0,10000,0.27,0,0,0,2,land_acquisition,1,100000,synthetic
PROJ_0062,PROJ_0062_T04,guardrail_installation,25,30,5,5,10000,0.27,0,0,1,3,rain_monsoon,0,0,synthetic
PROJ_0063,PROJ_0063_T01,sub_base_course_preparation,45,50,5,0,10000,0.33,1,0,0,0,subcontractor_failure,1,50000,synthetic
PROJ_0063,PROJ_0063_T02,bridge_deck_construction,60,60,0,7,10000,0.33,1,0,1,1,on_schedule,0,0,synthetic
PROJ_0063,PROJ_0063_T03,site_clearance_and_excavation,20,18,0,0,10000,0.33,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0063,PROJ_0063_T04,guardrail_installation,25,23,0,5,10000,0.33,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0063,PROJ_0063_T05,road_marking_and_signage_installation,15,29,14,0,10000,0.33,0,0,0,4,land_acquisition,1,140000,synthetic
PROJ_0063,PROJ_0063_T06,bituminous_macadam_laying,30,30,0,3,10000,0.33,0,0,1,5,on_schedule,0,0,synthetic
PROJ_0064,PROJ_0064_T01,sub_base_course_preparation,45,44,0,0,10000,0.33,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0064,PROJ_0064_T02,bituminous_macadam_laying,30,27,0,3,10000,0.33,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0064,PROJ_0064_T03,site_clearance_and_excavation,20,18,0,0,10000,0.33,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0064,PROJ_0064_T04,guardrail_installation,25,21,0,5,10000,0.33,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0064,PROJ_0064_T05,bridge_deck_construction,60,89,29,7,10000,0.33,0,0,0,4,subcontractor_failure,1,220000,synthetic
PROJ_0064,PROJ_0064_T06,road_marking_and_signage_installation,15,14,0,0,10000,0.33,1,0,1,5,on_schedule,0,0,synthetic
PROJ_0065,PROJ_0065_T01,bridge_deck_construction,60,56,0,7,10000,0.49,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0065,PROJ_0065_T02,sub_base_course_preparation,45,45,0,0,10000,0.49,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0065,PROJ_0065_T03,bituminous_macadam_laying,30,28,0,3,10000,0.49,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0065,PROJ_0065_T04,guardrail_installation,25,22,0,5,10000,0.49,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0065,PROJ_0065_T05,road_marking_and_signage_installation,15,27,12,0,10000,0.49,1,0,0,4,rain_monsoon,1,120000,synthetic
PROJ_0065,PROJ_0065_T06,site_clearance_and_excavation,20,18,0,0,10000,0.49,0,0,1,5,on_schedule,0,0,synthetic
PROJ_0066,PROJ_0066_T01,site_clearance_and_excavation,20,30,10,0,10000,0.42,0,0,0,0,equipment_breakdown,1,100000,synthetic
PROJ_0066,PROJ_0066_T02,sub_base_course_preparation,45,43,0,0,10000,0.42,0,0,1,1,on_schedule,0,0,synthetic
PROJ_0066,PROJ_0066_T03,guardrail_installation,25,30,5,5,10000,0.42,0,0,0,2,equipment_breakdown,0,0,synthetic
PROJ_0067,PROJ_0067_T01,bituminous_macadam_laying,30,28,0,3,10000,0.52,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0067,PROJ_0067_T02,sub_base_course_preparation,45,38,0,0,10000,0.52,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0067,PROJ_0067_T03,bridge_deck_construction,60,100,40,7,10000,0.52,1,0,0,2,equipment_breakdown,1,330000,synthetic
PROJ_0067,PROJ_0067_T04,guardrail_installation,25,37,12,5,10000,0.52,1,0,1,3,labour_dispute,1,70000,synthetic
PROJ_0067,PROJ_0067_T05,road_marking_and_signage_installation,15,15,0,0,10000,0.52,0,0,1,4,on_schedule,0,0,synthetic
PROJ_0068,PROJ_0068_T01,site_clearance_and_excavation,20,19,0,0,10000,0.25,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0068,PROJ_0068_T02,road_marking_and_signage_installation,15,15,0,0,10000,0.25,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0068,PROJ_0068_T03,guardrail_installation,25,21,0,5,10000,0.25,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0068,PROJ_0068_T04,bridge_deck_construction,60,48,0,7,10000,0.25,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0069,PROJ_0069_T01,bituminous_macadam_laying,30,26,0,3,10000,0.38,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0069,PROJ_0069_T02,sub_base_course_preparation,45,38,0,0,10000,0.38,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0069,PROJ_0069_T03,bridge_deck_construction,60,75,15,7,10000,0.38,1,0,0,2,subcontractor_failure,1,80000,synthetic
PROJ_0069,PROJ_0069_T04,road_marking_and_signage_installation,15,15,0,0,10000,0.38,0,0,1,3,on_schedule,0,0,synthetic
PROJ_0069,PROJ_0069_T05,site_clearance_and_excavation,20,18,0,0,10000,0.38,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0070,PROJ_0070_T01,guardrail_installation,25,21,0,5,10000,0.6,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0070,PROJ_0070_T02,road_marking_and_signage_installation,15,15,0,0,10000,0.6,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0070,PROJ_0070_T03,bituminous_macadam_laying,30,27,0,3,10000,0.6,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0070,PROJ_0070_T04,sub_base_course_preparation,45,37,0,0,10000,0.6,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0070,PROJ_0070_T05,site_clearance_and_excavation,20,25,5,0,10000,0.6,0,0,0,4,design_change,1,50000,synthetic
PROJ_0070,PROJ_0070_T06,bridge_deck_construction,60,51,0,7,10000,0.6,1,0,1,5,on_schedule,0,0,synthetic
PROJ_0071,PROJ_0071_T01,site_clearance_and_excavation,20,36,16,0,10000,0.12,0,1,0,0,material_shortage,1,160000,synthetic
PROJ_0071,PROJ_0071_T02,sub_base_course_preparation,45,40,0,0,10000,0.12,1,0,1,1,on_schedule,0,0,synthetic
PROJ_0071,PROJ_0071_T03,bridge_deck_construction,60,83,23,7,10000,0.12,1,0,0,2,labour_dispute,1,160000,synthetic
PROJ_0072,PROJ_0072_T01,bituminous_macadam_laying,30,28,0,3,10000,0.43,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0072,PROJ_0072_T02,sub_base_course_preparation,45,43,0,0,10000,0.43,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0072,PROJ_0072_T03,guardrail_installation,25,22,0,5,10000,0.43,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0072,PROJ_0072_T04,bridge_deck_construction,60,53,0,7,10000,0.43,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0073,PROJ_0073_T01,bridge_deck_construction,60,53,0,7,10000,0.22,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0073,PROJ_0073_T02,bituminous_macadam_laying,30,29,0,3,10000,0.22,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0073,PROJ_0073_T03,guardrail_installation,25,23,0,5,10000,0.22,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0073,PROJ_0073_T04,sub_base_course_preparation,45,37,0,0,10000,0.22,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0073,PROJ_0073_T05,site_clearance_and_excavation,20,27,7,0,10000,0.22,0,1,0,4,material_shortage,1,70000,synthetic
PROJ_0074,PROJ_0074_T01,guardrail_installation,25,24,0,5,10000,0.26,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0074,PROJ_0074_T02,sub_base_course_preparation,45,39,0,0,10000,0.26,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0074,PROJ_0074_T03,site_clearance_and_excavation,20,16,0,0,10000,0.26,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0075,PROJ_0075_T01,guardrail_installation,25,23,0,5,10000,0.16,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0075,PROJ_0075_T02,site_clearance_and_excavation,20,19,0,0,10000,0.16,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0075,PROJ_0075_T03,sub_base_course_preparation,45,44,0,0,10000,0.16,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0075,PROJ_0075_T04,bridge_deck_construction,60,59,0,7,10000,0.16,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0075,PROJ_0075_T05,road_marking_and_signage_installation,15,25,10,0,10000,0.16,1,0,0,4,equipment_breakdown,1,100000,synthetic
PROJ_0076,PROJ_0076_T01,guardrail_installation,25,40,15,5,10000,0.15,1,0,0,0,utility_shifting,1,100000,synthetic
PROJ_0076,PROJ_0076_T02,bridge_deck_construction,60,83,23,7,10000,0.15,1,0,1,1,design_change,1,160000,synthetic
PROJ_0076,PROJ_0076_T03,sub_base_course_preparation,45,36,0,0,10000,0.15,0,0,1,2,on_schedule,0,0,synthetic
PROJ_0076,PROJ_0076_T04,road_marking_and_signage_installation,15,15,0,0,10000,0.15,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0076,PROJ_0076_T05,site_clearance_and_excavation,20,17,0,0,10000,0.15,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0077,PROJ_0077_T01,bridge_deck_construction,60,84,24,7,10000,0.52,1,0,0,0,utility_shifting,1,170000,synthetic
PROJ_0077,PROJ_0077_T02,site_clearance_and_excavation,20,16,0,0,10000,0.52,0,0,1,1,on_schedule,0,0,synthetic
PROJ_0077,PROJ_0077_T03,bituminous_macadam_laying,30,26,0,3,10000,0.52,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0077,PROJ_0077_T04,sub_base_course_preparation,45,37,0,0,10000,0.52,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0078,PROJ_0078_T01,bridge_deck_construction,60,55,0,7,10000,0.3,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0078,PROJ_0078_T02,guardrail_installation,25,20,0,5,10000,0.3,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0078,PROJ_0078_T03,road_marking_and_signage_installation,15,15,0,0,10000,0.3,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0078,PROJ_0078_T04,bituminous_macadam_laying,30,26,0,3,10000,0.3,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0078,PROJ_0078_T05,sub_base_course_preparation,45,54,9,0,10000,0.3,1,0,0,4,rain_monsoon,1,90000,synthetic
PROJ_0079,PROJ_0079_T01,site_clearance_and_excavation,20,16,0,0,10000,0.55,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0079,PROJ_0079_T02,bituminous_macadam_laying,30,30,0,3,10000,0.55,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0079,PROJ_0079_T03,guardrail_installation,25,25,0,5,10000,0.55,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0079,PROJ_0079_T04,bridge_deck_construction,60,56,0,7,10000,0.55,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0080,PROJ_0080_T01,road_marking_and_signage_installation,15,24,9,0,10000,0.59,1,0,0,0,utility_shifting,1,90000,synthetic
PROJ_0080,PROJ_0080_T02,bridge_deck_construction,60,56,0,7,10000,0.59,0,0,1,1,on_schedule,0,0,synthetic
PROJ_0080,PROJ_0080_T03,site_clearance_and_excavation,20,16,0,0,10000,0.59,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0081,PROJ_0081_T01,bridge_deck_construction,60,81,21,7,10000,0.3,1,0,0,0,rain_monsoon,1,140000,synthetic
PROJ_0081,PROJ_0081_T02,site_clearance_and_excavation,20,20,0,0,10000,0.3,1,0,1,1,on_schedule,0,0,synthetic
PROJ_0081,PROJ_0081_T03,sub_base_course_preparation,45,57,12,0,10000,0.3,1,0,0,2,equipment_breakdown,1,120000,synthetic
PROJ_0081,PROJ_0081_T04,road_marking_and_signage_installation,15,12,0,0,10000,0.3,0,0,1,3,on_schedule,0,0,synthetic
PROJ_0081,PROJ_0081_T05,bituminous_macadam_laying,30,26,0,3,10000,0.3,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0082,PROJ_0082_T01,bridge_deck_construction,60,49,0,7,10000,0.26,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0082,PROJ_0082_T02,road_marking_and_signage_installation,15,24,9,0,10000,0.26,0,0,0,1,land_acquisition,1,90000,synthetic
PROJ_0082,PROJ_0082_T03,guardrail_installation,25,24,0,5,10000,0.26,0,0,1,2,on_schedule,0,0,synthetic
PROJ_0082,PROJ_0082_T04,site_clearance_and_excavation,20,17,0,0,10000,0.26,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0083,PROJ_0083_T01,bridge_deck_construction,60,62,2,7,10000,0.43,0,0,0,0,rain_monsoon,0,0,synthetic
PROJ_0083,PROJ_0083_T02,sub_base_course_preparation,45,45,0,0,10000,0.43,1,0,1,1,on_schedule,0,0,synthetic
PROJ_0083,PROJ_0083_T03,guardrail_installation,25,24,0,5,10000,0.43,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0083,PROJ_0083_T04,site_clearance_and_excavation,20,16,0,0,10000,0.43,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0084,PROJ_0084_T01,guardrail_installation,25,20,0,5,10000,0.42,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0084,PROJ_0084_T02,site_clearance_and_excavation,20,34,14,0,10000,0.42,1,0,0,1,subcontractor_failure,1,140000,synthetic
PROJ_0084,PROJ_0084_T03,road_marking_and_signage_installation,15,25,10,0,10000,0.42,1,0,1,2,equipment_breakdown,1,100000,synthetic
PROJ_0084,PROJ_0084_T04,bridge_deck_construction,60,53,0,7,10000,0.42,1,0,1,3,on_schedule,0,0,synthetic
PROJ_0084,PROJ_0084_T05,sub_base_course_preparation,45,38,0,0,10000,0.42,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0085,PROJ_0085_T01,site_clearance_and_excavation,20,17,0,0,10000,0.26,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0085,PROJ_0085_T02,bituminous_macadam_laying,30,43,13,3,10000,0.26,0,0,0,1,design_change,1,100000,synthetic
PROJ_0085,PROJ_0085_T03,guardrail_installation,25,21,0,5,10000,0.26,1,0,1,2,on_schedule,0,0,synthetic
PROJ_0086,PROJ_0086_T01,road_marking_and_signage_installation,15,12,0,0,10000,0.19,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0086,PROJ_0086_T02,site_clearance_and_excavation,20,17,0,0,10000,0.19,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0086,PROJ_0086_T03,sub_base_course_preparation,45,36,0,0,10000,0.19,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0086,PROJ_0086_T04,bridge_deck_construction,60,57,0,7,10000,0.19,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0086,PROJ_0086_T05,guardrail_installation,25,20,0,5,10000,0.19,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0087,PROJ_0087_T01,guardrail_installation,25,43,18,5,10000,0.17,1,0,0,0,labour_dispute,1,130000,synthetic
PROJ_0087,PROJ_0087_T02,bridge_deck_construction,60,49,0,7,10000,0.17,1,0,1,1,on_schedule,0,0,synthetic
PROJ_0087,PROJ_0087_T03,site_clearance_and_excavation,20,20,0,0,10000,0.17,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0087,PROJ_0087_T04,road_marking_and_signage_installation,15,12,0,0,10000,0.17,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0087,PROJ_0087_T05,bituminous_macadam_laying,30,27,0,3,10000,0.17,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0087,PROJ_0087_T06,sub_base_course_preparation,45,41,0,0,10000,0.17,1,0,0,5,on_schedule,0,0,synthetic
PROJ_0088,PROJ_0088_T01,sub_base_course_preparation,45,67,22,0,10000,0.2,1,0,0,0,subcontractor_failure,1,220000,synthetic
PROJ_0088,PROJ_0088_T02,site_clearance_and_excavation,20,37,17,0,10000,0.2,1,0,1,1,equipment_breakdown,1,170000,synthetic
PROJ_0088,PROJ_0088_T03,bituminous_macadam_laying,30,26,0,3,10000,0.2,0,0,1,2,on_schedule,0,0,synthetic
