project_id,task_id,task_type,planned_duration_days,actual_duration_days,violation,delay_cause,contractor_past_delay_rate,is_monsoon_period,grace_period_days,material_supply_delay,preceding_task_delayed,task_sequence_index,penalty_per_day_inr,delay_days,penalty_amount_inr
PROJ_REAL_43.0,PROJ_REAL_43.0_1,materials.1,60,80.0,1,Materials.1,1.0,0,1,0,0,1,15000,20.0,300000.0
PROJ_REAL_44.0,PROJ_REAL_44.0_1,materials.1,60,80.0,1,Materials.1,0.9546600711873036,0,4,0,0,1,20000,20.0,400000.0
PROJ_REAL_45.0,PROJ_REAL_45.0_1,materials.1,60,80.0,1,Materials.1,0.9500693487764289,0,4,0,0,1,20000,20.0,400000.0
PROJ_REAL_46.0,PROJ_REAL_46.0_1,materials.1,60,80.0,1,Materials.1,1.0,0,0,0,1,1,5000,20.0,100000.0
PROJ_REAL_47.0,PROJ_REAL_47.0_1,materials.1,60,72.0,1,Materials.1,0.4676243937876352,0,0,0,1,1,20000,12.0,240000.0
PROJ_REAL_48.0,PROJ_REAL_48.0_1,materials.1,60,64.0,0,Materials.1,0.22793469137037775,0,7,0,0,1,5000,4.0,0.0
PROJ_REAL_49.0,PROJ_REAL_49.0_1,materials.1,60,68.0,0,Materials.1,0.5371556806441573,0,1,0,0,1,20000,8.0,0.0
PROJ_REAL_50.0,PROJ_REAL_50.0_1,materials.1,60,76.0,1,Materials.1,1.0,0,4,0,0,1,15000,16.0,240000.0
PROJ_REAL_51.0,PROJ_REAL_51.0_1,materials.1,60,68.0,0,Materials.1,0.3626214331808344,0,6,0,1,1,5000,8.0,0.0
PROJ_REAL_52.0,PROJ_REAL_52.0_1,materials.1,60,76.0,1,Materials.1,0.8518331637027866,0,2,0,0,1,25000,16.0,400000.0
PROJ_REAL_53.0,PROJ_REAL_53.0_1,materials.1,60,76.0,1,Materials.1,0.7809037991074346,0,3,0,0,1,5000,16.0,80000.0
PROJ_REAL_54.0,PROJ_REAL_54.0_1,materials.1,60,80.0,1,Materials.1,0.899485117490836,0,5,0,0,1,25000,20.0,500000.0
PROJ_REAL_55.0,PROJ_REAL_55.0_1,materials.1,60,72.0,1,Materials.1,0.7595307512521594,0,6,0,0,1,15000,12.0,180000.0
PROJ_REAL_56.0,PROJ_REAL_56.0_1,materials.1,60,64.0,0,Materials.1,0.13049414827239403,0,1,0,1,1,15000,4.0,0.0
PROJ_REAL_57.0,PROJ_REAL_57.0_1,materials.1,60,64.0,0,Materials.1,0.1309205618227559,0,6,0,1,1,5000,4.0,0.0
PROJ_REAL_58.0,PROJ_REAL_58.0_1,materials.1,60,64.0,0,Materials.1,0.14359139969920817,0,1,0,0,1,25000,4.0,0.0
PROJ_REAL_59.0,PROJ_REAL_59.0_1,materials.1,60,64.0,0,Materials.1,0.32394182489411527,0,5,0,0,1,20000,4.0,0.0
PROJ_REAL_60.0,PROJ_REAL_60.0_1,materials.1,60,80.0,1,Materials.1,0.952132454305479,0,3,0,1,1,5000,20.0,100000.0
PROJ_REAL_61.0,PROJ_REAL_61.0_1,materials.1,60,80.0,1,Materials.1,1.0,0,2,0,0,1,25000,20.0,500000.0
PROJ_REAL_62.0,PROJ_REAL_62.0_1,materials.1,60,76.0,1,Materials.1,0.8157770995395756,0,0,0,1,1,5000,16.0,80000.0
PROJ_REAL_63.0,PROJ_REAL_63.0_1,materials.1,60,64.0,0,Materials.1,0.24178661904831883,0,2,0,0,1,15000,4.0,0.0
PROJ_REAL_64.0,PROJ_REAL_64.0_1,materials.1,60,76.0,1,Materials.1,0.9896414796053109,0,7,0,0,1,10000,16.0,160000.0
PROJ_REAL_65.0,PROJ_REAL_65.0_1,materials.1,60,72.0,1,Materials.1,0.7886145999004521,0,5,0,1,1,15000,12.0,180000.0
PROJ_REAL_66.0,PROJ_REAL_66.0_1,materials.1,60,72.0,1,Materials.1,0.46276222433694514,0,5,0,0,1,5000,12.0,60000.0
PROJ_REAL_67.0,PROJ_REAL_67.0_1,materials.1,60,72.0,1,Materials.1,0.5608300176351241,0,7,0,0,1,25000,12.0,300000.0
PROJ_REAL_68.0,PROJ_REAL_68.0_1,materials.1,60,76.0,1,Materials.1,0.6934271466247365,0,5,0,0,1,20000,16.0,320000.0
PROJ_REAL_69.0,PROJ_REAL_69.0_1,materials.1,60,68.0,0,Materials.1,0.38130814210486746,0,7,0,0,1,25000,8.0,0.0
PROJ_REAL_70.0,PROJ_REAL_70.0_1,materials.1,60,80.0,1,Materials.1,1.0,0,0,0,0,1,25000,20.0,500000.0
PROJ_REAL_71.0,PROJ_REAL_71.0_1,materials.1,60,76.0,1,Materials.1,0.7988577214926221,0,0,0,0,1,20000,16.0,320000.0
PROJ_REAL_72.0,PROJ_REAL_72.0_1,materials.1,60,72.0,1,Materials.1,0.454133180660623,0,3,0,1,1,25000,12.0,300000.0
PROJ_REAL_73.0,PROJ_REAL_73.0_1,materials.1,60,64.0,0,Materials.1,0.14588655650031346,0,4,0,1,1,20000,4.0,0.0
PROJ_REAL_74.0,PROJ_REAL_74.0_1,materials.1,60,76.0,1,Materials.1,0.8354123457094577,0,1,0,0,1,5000,16.0,80000.0
PROJ_REAL_75.0,PROJ_REAL_75.0_1,materials.1,60,76.0,1,Materials.1,0.7830326414793676,0,1,0,1,1,5000,16.0,80000.0
PROJ_REAL_76.0,PROJ_REAL_76.0_1,materials.1,60,64.0,0,Materials.1,0.3389134522530799,0,5,0,0,1,25000,4.0,0.0
PROJ_REAL_77.0,PROJ_REAL_77.0_1,materials.1,60,72.0,1,Materials.1,0.6349655096358068,0,1,0,0,1,10000,12.0,120000.0
PROJ_REAL_78.0,PROJ_REAL_78.0_1,materials.1,60,72.0,1,Materials.1,0.6073617422632632,0,7,0,1,1,15000,12.0,180000.0
PROJ_REAL_79.0,PROJ_REAL_79.0_1,materials.1,60,68.0,0,Materials.1,0.7067896193589733,0,5,0,1,1,10000,8.0,0.0
PROJ_REAL_80.0,PROJ_REAL_80.0_1,materials.1,60,76.0,1,Materials.1,0.7255784050811664,0,5,0,0,1,15000,16.0,240000.0
PROJ_REAL_81.0,PROJ_REAL_81.0_1,materials.1,60,68.0,0,Materials.1,0.14941258733187407,0,2,0,0,1,20000,8.0,0.0
PROJ_REAL_82.0,PROJ_REAL_82.0_1,materials.1,60,64.0,0,Materials.1,0.3117510635473591,0,0,0,1,1,5000,4.0,0.0
PROJ_REAL_83.0,PROJ_REAL_83.0_1,materials.1,60,80.0,1,Materials.1,1.0,0,4,0,0,1,10000,20.0,200000.0
PROJ_REAL_84.0,PROJ_REAL_84.0_1,materials.1,60,76.0,1,Materials.1,0.8908624397945643,0,2,0,0,1,20000,16.0,320000.0
PROJ_REAL_85.0,PROJ_REAL_85.0_1,materials.1,60,72.0,1,Materials.1,0.807910954628755,0,0,0,0,1,20000,12.0,240000.0
PROJ_REAL_86.0,PROJ_REAL_86.0_1,materials.1,60,68.0,0,Materials.1,0.3687934984856184,0,2,0,0,1,10000,8.0,0.0
PROJ_REAL_87.0,PROJ_REAL_87.0_1,materials.1,60,76.0,1,Materials.1,0.7822575246987516,0,5,0,0,1,25000,16.0,400000.0
PROJ_REAL_88.0,PROJ_REAL_88.0_1,materials.1,60,76.0,1,Materials.1,0.7251224053813272,0,0,0,1,1,5000,16.0,80000.0
PROJ_REAL_89.0,PROJ_REAL_89.0_1,materials.1,60,68.0,0,Materials.1,0.3557010349437548,0,7,0,0,1,10000,8.0,0.0
PROJ_REAL_90.0,PROJ_REAL_90.0_1,materials.1,60,76.0,1,Materials.1,0.7733574412599339,0,6,0,1,1,20000,16.0,320000.0
PROJ_REAL_91.0,PROJ_REAL_91.0_1,materials.1,60,72.0,1,Materials.1,0.6393352503938601,0,3,0,0,1,20000,12.0,240000.0
PROJ_REAL_92.0,PROJ_REAL_92.0_1,materials.1,60,72.0,1,Materials.1,0.5839674108743775,0,6,0,0,1,5000,12.0,60000.0
PROJ_REAL_93.0,PROJ_REAL_93.0_1,materials.1,60,76.0,1,Materials.1,0.8997402880863592,0,3,0,0,1,5000,16.0,80000.0
PROJ_REAL_94.0,PROJ_REAL_94.0_1,materials.1,60,68.0,0,Materials.1,0.495233745593755,0,4,0,0,1,20000,8.0,0.0
PROJ_REAL_95.0,PROJ_REAL_95.0_1,materials.1,60,64.0,0,Materials.1,0.15328023406294117,0,5,0,0,1,10000,4.0,0.0
PROJ_REAL_96.0,PROJ_REAL_96.0_1,materials.1,60,68.0,0,Materials.1,0.30192663147885473,0,0,0,0,1,25000,8.0,0.0
PROJ_REAL_97.0,PROJ_REAL_97.0_1,materials.1,60,80.0,1,Materials.1,1.0,0,6,0,1,1,15000,20.0,300000.0
PROJ_REAL_98.0,PROJ_REAL_98.0_1,materials.1,60,80.0,1,Materials.1,1.0,0,6,0,0,1,15000,20.0,300000.0
PROJ_REAL_99.0,PROJ_REAL_99.0_1,materials.1,60,68.0,0,Materials.1,0.2808608773842832,0,1,0,0,1,10000,8.0,0.0
PROJ_REAL_100.0,PROJ_REAL_100.0_1,materials.1,60,76.0,1,Materials.1,0.8246437679642911,0,2,0,0,1,25000,16.0,400000.0
PROJ_REAL_101.0,PROJ_REAL_101.0_1,materials.1,60,76.0,1,Materials.1,0.7974046402242916,0,1,0,0,1,25000,16.0,400000.0
PROJ_REAL_102.0,PROJ_REAL_102.0_1,materials.1,60,68.0,0,Materials.1,0.3935905843565099,0,4,0,1,1,5000,8.0,0.0
PROJ_REAL_103.0,PROJ_REAL_103.0_1,materials.1,60,72.0,1,Materials.1,0.7066366488671044,0,2,0,1,1,15000,12.0,180000.0
PROJ_REAL_104.0,PROJ_REAL_104.0_1,materials.1,60,76.0,1,Materials.1,0.7356887197240745,0,5,0,0,1,10000,16.0,160000.0
PROJ_REAL_105.0,PROJ_REAL_105.0_1,materials.1,60,68.0,0,Materials.1,0.31637969514258474,0,5,0,1,1,10000,8.0,0.0
PROJ_REAL_106.0,PROJ_REAL_106.0_1,materials.1,60,80.0,1,Materials.1,0.8532923224364967,0,2,0,0,1,5000,20.0,100000.0
PROJ_REAL_107.0,PROJ_REAL_107.0_1,materials.1,60,68.0,0,Materials.1,0.4909517402302607,0,0,0,0,1,5000,8.0,0.0
PROJ_REAL_108.0,PROJ_REAL_108.0_1,materials.1,60,64.0,0,Materials.1,0.2698105378577809,0,6,0,0,1,20000,4.0,0.0
PROJ_REAL_109.0,PROJ_REAL_109.0_1,materials.1,60,68.0,0,Materials.1,0.3737630753746856,0,7,0,0,1,15000,8.0,0.0
PROJ_REAL_110.0,PROJ_REAL_110.0_1,materials.1,60,68.0,0,Materials.1,0.3219841630527169,0,0,0,1,1,5000,8.0,0.0
PROJ_REAL_111.0,PROJ_REAL_111.0_1,materials.1,60,64.0,0,Materials.1,0.15467388188645526,0,2,0,0,1,5000,4.0,0.0
PROJ_REAL_112.0,PROJ_REAL_112.0_1,materials.1,60,76.0,1,Materials.1,0.8719841324407445,0,5,0,0,1,5000,16.0,80000.0
PROJ_REAL_113.0,PROJ_REAL_113.0_1,materials.1,60,72.0,1,Materials.1,0.5277125124330195,0,7,0,1,1,25000,12.0,300000.0
PROJ_REAL_114.0,PROJ_REAL_114.0_1,materials.1,60,80.0,1,Materials.1,0.8369789968076278,0,5,0,1,1,15000,20.0,300000.0
PROJ_REAL_115.0,PROJ_REAL_115.0_1,materials.1,60,72.0,1,Materials.1,0.6596822366675009,0,2,0,1,1,20000,12.0,240000.0
PROJ_REAL_116.0,PROJ_REAL_116.0_1,materials.1,60,76.0,1,Materials.1,0.8898594981748307,0,3,0,0,1,10000,16.0,160000.0
PROJ_REAL_117.0,PROJ_REAL_117.0_1,materials.1,60,76.0,1,Materials.1,0.7473171522800494,0,3,0,1,1,15000,16.0,240000.0
PROJ_REAL_118.0,PROJ_REAL_118.0_1,materials.1,60,64.0,0,Materials.1,0.30472526128113336,0,2,0,0,1,25000,4.0,0.0
PROJ_REAL_119.0,PROJ_REAL_119.0_1,materials.1,60,80.0,1,Materials.1,0.9591342015228957,0,6,0,1,1,25000,20.0,500000.0
PROJ_REAL_120.0,PROJ_REAL_120.0_1,materials.1,60,64.0,0,Materials.1,0.10356041814200428,0,3,0,0,1,15000,4.0,0.0
PROJ_REAL_121.0,PROJ_REAL_121.0_1,materials.1,60,68.0,0,Materials.1,0.35380931592247783,0,2,0,1,1,25000,8.0,0.0
PROJ_REAL_122.0,PROJ_REAL_122.0_1,materials.1,60,72.0,1,Materials.1,0.5867107453775051,0,4,0,0,1,15000,12.0,180000.0
PROJ_REAL_123.0,PROJ_REAL_123.0_1,materials.1,60,80.0,1,Materials.1,1.0,0,7,0,0,1,5000,20.0,100000.0
PROJ_REAL_124.0,PROJ_REAL_124.0_1,materials.1,60,80.0,1,Materials.1,0.9820573766241818,0,2,0,0,1,25000,20.0,500000.0
PROJ_REAL_125.0,PROJ_REAL_125.0_1,materials.1,60,64.0,0,Materials.1,0.10062447299549997,0,3,0,0,1,10000,4.0,0.0
PROJ_REAL_126.0,PROJ_REAL_126.0_1,materials.1,60,80.0,1,Materials.1,1.0,0,2,0,0,1,25000,20.0,500000.0
PROJ_REAL_127.0,PROJ_REAL_127.0_1,materials.1,60,72.0,1,Materials.1,0.8165091944862144,0,5,0,1,1,10000,12.0,120000.0
PROJ_REAL_128.0,PROJ_REAL_128.0_1,materials.1,60,72.0,1,Materials.1,0.4747322841630045,0,4,0,0,1,15000,12.0,180000.0
PROJ_REAL_129.0,PROJ_REAL_129.0_1,materials.1,60,76.0,1,Materials.1,0.7888342822894234,0,1,0,0,1,15000,16.0,240000.0
PROJ_REAL_130.0,PROJ_REAL_130.0_1,materials.1,60,68.0,0,Materials.1,0.48693443002052544,0,5,0,0,1,15000,8.0,0.0
PROJ_REAL_131.0,PROJ_REAL_131.0_1,materials.1,60,76.0,1,Materials.1,0.840643981392112,0,3,0,0,1,25000,16.0,400000.0
PROJ_REAL_132.0,PROJ_REAL_132.0_1,materials.1,60,68.0,0,Materials.1,0.44793009881989393,0,7,0,0,1,10000,8.0,0.0
PROJ_REAL_133.0,PROJ_REAL_133.0_1,materials.1,60,64.0,0,Materials.1,0.2476776377991733,0,1,0,0,1,10000,4.0,0.0
PROJ_REAL_134.0,PROJ_REAL_134.0_1,materials.1,60,76.0,1,Materials.1,0.7877892122273223,0,2,0,0,1,10000,16.0,160000.0
PROJ_REAL_135.0,PROJ_REAL_135.0_1,materials.1,60,72.0,1,Materials.1,0.36568172709904045,0,6,0,0,1,25000,12.0,300000.0
PROJ_REAL_136.0,PROJ_REAL_136.0_1,materials.1,60,76.0,1,Materials.1,0.6480789811231514,0,0,0,0,1,10000,16.0,160000.0
PROJ_REAL_137.0,PROJ_REAL_137.0_1,materials.1,60,80.0,1,Materials.1,1.0,0,3,0,1,1,25000,20.0,500000.0
PROJ_REAL_138.0,PROJ_REAL_138.0_1,materials.1,60,68.0,0,Materials.1,0.3816213954372247,0,0,0,0,1,10000,8.0,0.0
PROJ_REAL_139.0,PROJ_REAL_139.0_1,materials.1,60,72.0,1,Materials.1,0.627876957705891,0,6,0,0,1,20000,12.0,240000.0
PROJ_REAL_140.0,PROJ_REAL_140.0_1,materials.1,60,72.0,1,Materials.1,0.7278570626054675,0,3,0,1,1,10000,12.0,120000.0
PROJ_REAL_141.0,PROJ_REAL_141.0_1,materials.1,60,68.0,0,Materials.1,0.22452782793420611,0,3,0,0,1,10000,8.0,0.0
PROJ_REAL_142.0,PROJ_REAL_142.0_1,materials.1,60,68.0,0,Materials.1,0.34834037308943533,0,5,0,0,1,20000,8.0,0.0
PROJ_REAL_143.0,PROJ_REAL_143.0_1,materials.1,60,68.0,0,Materials.1,0.2501475958873669,0,6,0,0,1,25000,8.0,0.0
PROJ_REAL_1.0,PROJ_REAL_1.0_2,materials.2,60,64.0,0,Materials.2,0.23812394655673377,0,1,0,0,2,15000,4.0,0.0
PROJ_REAL_2.0,PROJ_REAL_2.0_2,materials.2,60,72.0,1,Materials.2,0.603566015308631,0,2,0,0,2,25000,12.0,300000.0
PROJ_REAL_3.0,PROJ_REAL_3.0_2,materials.2,60,64.0,0,Materials.2,0.13647572762612015,0,0,0,1,2,5000,4.0,0.0
PROJ_REAL_4.0,PROJ_REAL_4.0_2,materials.2,60,72.0,1,Materials.2,0.5852791741806577,0,6,0,0,2,20000,12.0,240000.0
PROJ_REAL_5.0,PROJ_REAL_5.0_2,materials.2,60,64.0,0,Materials.2,0.22410915495688805,0,3,0,0,2,10000,4.0,0.0
PROJ_REAL_6.0,PROJ_REAL_6.0_2,materials.2,60,64.0,0,Materials.2,0.2649476267581995,0,6,0,0,2,10000,4.0,0.0
PROJ_REAL_7.0,PROJ_REAL_7.0_2,materials.2,60,64.0,0,Materials.2,0.29775036895427187,0,0,0,1,2,10000,4.0,0.0
PROJ_REAL_8.0,PROJ_REAL_8.0_2,materials.2,60,64.0,0,Materials.2,0.3382179962372902,0,4,0,0,2,15000,4.0,0.0
PROJ_REAL_9.0,PROJ_REAL_9.0_2,materials.2,60,64.0,0,Materials.2,0.17638166047628737,0,4,0,0,2,5000,4.0,0.0
PROJ_REAL_10.0,PROJ_REAL_10.0_2,materials.2,60,64.0,0,Materials.2,0.1924665980213534,0,0,0,0,2,5000,4.0,0.0
PROJ_REAL_11.0,PROJ_REAL_11.0_2,materials.2,60,76.0,1,Materials.2,0.770221478318269,0,1,0,1,2,25000,16.0,400000.0
PROJ_REAL_12.0,PROJ_REAL_12.0_2,materials.2,60,72.0,1,Materials.2,0.6662018068636533,0,6,0,0,2,25000,12.0,300000.0
PROJ_REAL_13.0,PROJ_REAL_13.0_2,materials.2,60,80.0,1,Materials.2,1.0,0,2,0,0,2,20000,20.0,400000.0
PROJ_REAL_14.0,PROJ_REAL_14.0_2,materials.2,60,72.0,1,Materials.2,0.7148801441715527,0,7,0,0,2,20000,12.0,240000.0
PROJ_REAL_15.0,PROJ_REAL_15.0_2,materials.2,60,68.0,0,Materials.2,0.1417456135664329,0,1,0,1,2,20000,8.0,0.0
PROJ_REAL_16.0,PROJ_REAL_16.0_2,materials.2,60,68.0,0,Materials.2,0.34589687263035795,0,7,0,0,2,20000,8.0,0.0
PROJ_REAL_17.0,PROJ_REAL_17.0_2,materials.2,60,68.0,0,Materials.2,0.470358625971113,0,3,0,1,2,10000,8.0,0.0
PROJ_REAL_18.0,PROJ_REAL_18.0_2,materials.2,60,72.0,1,Materials.2,0.5124975154165454,0,4,0,1,2,20000,12.0,240000.0
PROJ_REAL_19.0,PROJ_REAL_19.0_2,materials.2,60,72.0,1,Materials.2,0.5419741581656278,0,5,0,0,2,15000,12.0,180000.0
PROJ_REAL_20.0,PROJ_REAL_20.0_2,materials.2,60,80.0,1,Materials.2,0.9369129248343226,0,6,0,0,2,25000,20.0,500000.0
PROJ_REAL_21.0,PROJ_REAL_21.0_2,materials.2,60,72.0,1,Materials.2,0.7261615015147243,0,5,0,0,2,20000,12.0,240000.0
PROJ_REAL_22.0,PROJ_REAL_22.0_2,materials.2,60,76.0,1,Materials.2,0.7104108395741316,0,3,0,1,2,15000,16.0,240000.0
PROJ_REAL_23.0,PROJ_REAL_23.0_2,materials.2,60,80.0,1,Materials.2,0.9912652058622804,0,1,0,1,2,10000,20.0,200000.0
PROJ_REAL_24.0,PROJ_REAL_24.0_2,materials.2,60,76.0,1,Materials.2,0.8212133724257632,0,3,0,0,2,25000,16.0,400000.0
PROJ_REAL_25.0,PROJ_REAL_25.0_2,materials.2,60,72.0,1,Materials.2,0.78724267943832,0,0,0,0,2,20000,12.0,240000.0
PROJ_REAL_26.0,PROJ_REAL_26.0_2,materials.2,60,76.0,1,Materials.2,0.8850769932339622,0,2,0,0,2,25000,16.0,400000.0
PROJ_REAL_27.0,PROJ_REAL_27.0_2,materials.2,60,80.0,1,Materials.2,1.0,0,0,0,0,2,5000,20.0,100000.0
PROJ_REAL_28.0,PROJ_REAL_28.0_2,materials.2,60,72.0,1,Materials.2,0.8268232277977849,0,5,0,0,2,10000,12.0,120000.0
PROJ_REAL_29.0,PROJ_REAL_29.0_2,materials.2,60,72.0,1,Materials.2,0.6212549037935103,0,1,0,0,2,5000,12.0,60000.0
PROJ_REAL_30.0,PROJ_REAL_30.0_2,materials.2,60,64.0,0,Materials.2,0.03906009950710582,0,6,0,0,2,15000,4.0,0.0
PROJ_REAL_31.0,PROJ_REAL_31.0_2,materials.2,60,68.0,0,Materials.2,0.42531458748107914,0,4,0,1,2,5000,8.0,0.0
PROJ_REAL_32.0,PROJ_REAL_32.0_2,materials.2,60,72.0,1,Materials.2,0.6105581000073452,0,6,0,0,2,25000,12.0,300000.0
PROJ_REAL_33.0,PROJ_REAL_33.0_2,materials.2,60,68.0,0,Materials.2,0.31762455883989654,0,1,0,0,2,5000,8.0,0.0
PROJ_REAL_34.0,PROJ_REAL_34.0_2,materials.2,60,64.0,0,Materials.2,0.3276475251868267,0,4,0,0,2,20000,4.0,0.0
PROJ_REAL_35.0,PROJ_REAL_35.0_2,materials.2,60,68.0,0,Materials.2,0.3736032716325479,0,7,0,0,2,20000,8.0,0.0
PROJ_REAL_36.0,PROJ_REAL_36.0_2,materials.2,60,76.0,1,Materials.2,0.782517579329195,0,7,0,0,2,5000,16.0,80000.0
PROJ_REAL_37.0,PROJ_REAL_37.0_2,materials.2,60,64.0,0,Materials.2,0.458592842787402,0,3,0,0,2,15000,4.0,0.0
PROJ_REAL_38.0,PROJ_REAL_38.0_2,materials.2,60,72.0,1,Materials.2,0.7350455659632222,0,6,0,0,2,25000,12.0,300000.0
PROJ_REAL_39.0,PROJ_REAL_39.0_2,materials.2,60,68.0,0,Materials.2,0.38679527478664333,0,3,0,0,2,10000,8.0,0.0
PROJ_REAL_40.0,PROJ_REAL_40.0_2,materials.2,60,64.0,0,Materials.2,0.40176113590092916,0,1,0,0,2,5000,4.0,0.0
PROJ_REAL_41.0,PROJ_REAL_41.0_2,materials.2,60,72.0,1,Materials.2,0.5837033480916782,0,4,0,0,2,5000,12.0,60000.0
PROJ_REAL_42.0,PROJ_REAL_42.0_2,materials.2,60,64.0,0,Materials.2,0.055360693018079,0,4,0,1,2,5000,4.0,0.0
PROJ_REAL_43.0,PROJ_REAL_43.0_2,materials.2,60,72.0,1,Materials.2,0.6117505066313637,0,4,0,1,2,20000,12.0,240000.0
PROJ_REAL_44.0,PROJ_REAL_44.0_2,materials.2,60,72.0,1,Materials.2,0.6201674207372255,0,5,0,0,2,5000,12.0,60000.0
PROJ_REAL_45.0,PROJ_REAL_45.0_2,materials.2,60,72.0,1,Materials.2,0.6129079822828881,0,6,0,1,2,25000,12.0,300000.0
PROJ_REAL_46.0,PROJ_REAL_46.0_2,materials.2,60,72.0,1,Materials.2,0.6929683256812983,0,2,0,0,2,15000,12.0,180000.0
PROJ_REAL_47.0,PROJ_REAL_47.0_2,materials.2,60,72.0,1,Materials.2,0.675562712744741,0,4,0,0,2,20000,12.0,240000.0
PROJ_REAL_48.0,PROJ_REAL_48.0_2,materials.2,60,68.0,0,Materials.2,0.5235843928816468,0,2,0,1,2,15000,8.0,0.0
PROJ_REAL_49.0,PROJ_REAL_49.0_2,materials.2,60,76.0,1,Materials.2,0.817701626898051,0,7,0,1,2,20000,16.0,320000.0
PROJ_REAL_50.0,PROJ_REAL_50.0_2,materials.2,60,76.0,1,Materials.2,0.5848007859178771,0,2,0,0,2,25000,16.0,400000.0
PROJ_REAL_51.0,PROJ_REAL_51.0_2,materials.2,60,76.0,1,Materials.2,0.888527295692396,0,6,0,0,2,5000,16.0,80000.0
PROJ_REAL_52.0,PROJ_REAL_52.0_2,materials.2,60,76.0,1,Materials.2,0.7870708358110228,0,3,0,1,2,10000,16.0,160000.0
PROJ_REAL_53.0,PROJ_REAL_53.0_2,materials.2,60,64.0,0,Materials.2,0.27208878379084533,0,4,0,0,2,25000,4.0,0.0
PROJ_REAL_54.0,PROJ_REAL_54.0_2,materials.2,60,72.0,1,Materials.2,0.5295460989336326,0,4,0,0,2,10000,12.0,120000.0
PROJ_REAL_55.0,PROJ_REAL_55.0_2,materials.2,60,76.0,1,Materials.2,0.8150041326163853,0,4,0,1,2,5000,16.0,80000.0
PROJ_REAL_56.0,PROJ_REAL_56.0_2,materials.2,60,64.0,0,Materials.2,0.2526942101833861,0,4,0,0,2,15000,4.0,0.0
PROJ_REAL_57.0,PROJ_REAL_57.0_2,materials.2,60,76.0,1,Materials.2,0.840405285191572,0,6,0,1,2,25000,16.0,400000.0
PROJ_REAL_58.0,PROJ_REAL_58.0_2,materials.2,60,76.0,1,Materials.2,0.8637503899455752,0,2,0,0,2,15000,16.0,240000.0
PROJ_REAL_59.0,PROJ_REAL_59.0_2,materials.2,60,76.0,1,Materials.2,0.8306984608238156,0,3,0,0,2,5000,16.0,80000.0
PROJ_REAL_60.0,PROJ_REAL_60.0_2,materials.2,60,72.0,1,Materials.2,0.8585016508115082,0,0,0,1,2,10000,12.0,120000.0
PROJ_REAL_61.0,PROJ_REAL_61.0_2,materials.2,60,72.0,1,Materials.2,0.7767528364071316,0,6,0,1,2,10000,12.0,120000.0
PROJ_REAL_62.0,PROJ_REAL_62.0_2,materials.2,60,64.0,0,Materials.2,0.14685511407578822,0,1,0,0,2,15000,4.0,0.0
PROJ_REAL_63.0,PROJ_REAL_63.0_2,materials.2,60,76.0,1,Materials.2,0.9048817549745358,0,1,0,0,2,10000,16.0,160000.0
PROJ_REAL_64.0,PROJ_REAL_64.0_2,materials.2,60,72.0,1,Materials.2,0.5511969829459178,0,5,0,0,2,10000,12.0,120000.0
PROJ_REAL_65.0,PROJ_REAL_65.0_2,materials.2,60,72.0,1,Materials.2,0.5233826286307725,0,3,0,0,2,25000,12.0,300000.0
PROJ_REAL_66.0,PROJ_REAL_66.0_2,materials.2,60,68.0,0,Materials.2,0.4670027305642823,0,4,0,0,2,25000,8.0,0.0
PROJ_REAL_67.0,PROJ_REAL_67.0_2,materials.2,60,68.0,0,Materials.2,0.5031383184971583,0,2,0,0,2,5000,8.0,0.0
PROJ_REAL_68.0,PROJ_REAL_68.0_2,materials.2,60,80.0,1,Materials.2,1.0,0,3,0,0,2,20000,20.0,400000.0
PROJ_REAL_69.0,PROJ_REAL_69.0_2,materials.2,60,72.0,1,Materials.2,0.5288660135420479,0,5,0,0,2,25000,12.0,300000.0
PROJ_REAL_70.0,PROJ_REAL_70.0_2,materials.2,60,76.0,1,Materials.2,0.6668820215142965,0,4,0,1,2,5000,16.0,80000.0
PROJ_REAL_71.0,PROJ_REAL_71.0_2,materials.2,60,72.0,1,Materials.2,0.4578579477217997,0,5,0,0,2,15000,12.0,180000.0
PROJ_REAL_72.0,PROJ_REAL_72.0_2,materials.2,60,72.0,1,Materials.2,0.737985526778785,0,3,0,1,2,25000,12.0,300000.0
PROJ_REAL_73.0,PROJ_REAL_73.0_2,materials.2,60,80.0,1,Materials.2,0.9736036113057712,0,5,0,0,2,15000,20.0,300000.0
PROJ_REAL_74.0,PROJ_REAL_74.0_2,materials.2,60,64.0,0,Materials.2,0.28206378565899437,0,2,0,1,2,10000,4.0,0.0
PROJ_REAL_75.0,PROJ_REAL_75.0_2,materials.2,60,64.0,0,Materials.2,0.21971768525662086,0,0,0,0,2,5000,4.0,0.0
PROJ_REAL_76.0,PROJ_REAL_76.0_2,materials.2,60,64.0,0,Materials.2,0.10460414496158306,0,6,0,0,2,10000,4.0,0.0
PROJ_REAL_77.0,PROJ_REAL_77.0_2,materials.2,60,72.0,1,Materials.2,0.4744353126910673,0,6,0,1,2,25000,12.0,300000.0
PROJ_REAL_78.0,PROJ_REAL_78.0_2,materials.2,60,68.0,0,Materials.2,0.3894595792090795,0,6,0,0,2,10000,8.0,0.0
PROJ_REAL_79.0,PROJ_REAL_79.0_2,materials.2,60,68.0,0,Materials.2,0.48877402555631844,0,3,0,0,2,5000,8.0,0.0
